Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),label,conf,hour_voc,date_voc,lat,long,swift,site,land_use,land_cover,vegetation,year,month,day,day_name,month_name,hour
141,Spectrogram 1,1,848.0818743165582,848.2515987697989,1877.7164816856384,2517.03679561615,Gorilla,0.1619104444980621,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
142,Spectrogram 1,1,856.2143468633294,856.3726380094886,1713.0298167467115,2431.878969073296,Gorilla,0.3340437710285187,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
143,Spectrogram 1,1,862.5113837197423,862.6885188147426,1873.1138855218887,2563.781961798668,Gorilla,0.1745837777853012,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
144,Spectrogram 1,1,867.9377050995827,868.0728365778923,1596.4297950267792,2285.947948694229,Gorilla,0.1667221635580063,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
145,Spectrogram 1,1,871.6508061233908,871.8080318626016,1663.2526367902756,2414.010837674141,Gorilla,0.3869944512844085,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
146,Spectrogram 1,1,877.3566237017512,877.5082922056317,1612.735092639923,2292.4160957336426,Gorilla,0.3834182024002075,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
147,Spectrogram 1,1,885.9690662920475,888.000000089407,0.0,1226.4563143253326,Gorilla,0.3769191205501556,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
148,Spectrogram 1,1,893.8571252524853,893.9911125004292,1692.3381388187408,2394.918352365494,Gorilla,0.2731946110725403,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
149,Spectrogram 1,1,897.8395690340549,897.9845383744687,1656.2257707118988,2425.789684057236,Gorilla,0.4639975428581238,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
150,Spectrogram 1,1,904.116142719984,904.292580395937,1878.320351243019,2522.322759032249,Gorilla,0.1736581623554229,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
151,Spectrogram 1,1,908.3332761526108,908.4753659963608,1679.7485202550888,2408.727779984474,Gorilla,0.4002819657325744,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
152,Spectrogram 1,1,914.0803226921709,914.219993283972,1685.7152432203293,2373.141124844551,Gorilla,0.2698547542095184,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
153,Spectrogram 1,1,921.7933224141598,923.999999910593,0.0,1163.9994382858276,Gorilla,0.2683145701885223,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
154,Spectrogram 1,1,925.7861103247852,925.9290062952788,1608.884409070015,2314.6598786115646,Gorilla,0.2377245277166366,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
155,Spectrogram 1,1,930.0,932.0812441706656,0.0,1187.9950016736984,Gorilla,0.1757625490427017,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
156,Spectrogram 1,1,940.3286139070988,940.4868937432766,1694.018393754959,2382.7241361141205,Gorilla,0.2613313496112823,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
157,Spectrogram 1,1,942.0844129454345,942.2328647542744,1712.3761773109436,2384.403944015503,Gorilla,0.2381969094276428,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
158,Spectrogram 1,1,952.0519120395184,952.181107789278,1602.659672498703,2272.73628115654,Gorilla,0.1552974283695221,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
159,Spectrogram 1,1,955.7760341819376,955.9339329544456,1705.9767246246338,2418.7222123146057,Gorilla,0.4593308269977569,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
160,Spectrogram 1,1,961.499990819022,961.6319384593515,1599.2571413516998,2291.324585676193,Gorilla,0.2749001681804657,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
161,Spectrogram 1,1,968.0812112186104,968.2523913290352,1843.922659754753,2560.567930340767,Gorilla,0.2314374595880508,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
162,Spectrogram 1,1,975.3096105158328,975.4642282426356,1715.6954109668732,2429.812401533127,Gorilla,0.524037778377533,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
163,Spectrogram 1,1,978.0008075237274,978.1394080482424,1683.4179311990738,2487.209662795067,Gorilla,0.4172132909297943,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
164,Spectrogram 1,1,987.6162409633398,987.7809517532588,1867.5148487091064,2519.6996331214905,Gorilla,0.2001582384109497,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
165,Spectrogram 1,1,990.2722361851484,990.4483238887042,1853.7550419569016,2546.736672520637,Gorilla,0.1578374952077865,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
166,Spectrogram 1,1,997.1034440919756,997.259431309998,1695.302128791809,2411.81343793869,Gorilla,0.4341987669467926,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
167,Spectrogram 1,1,1002.8096007350832,1002.9583801981062,1587.737202644348,2304.422259330749,Gorilla,0.2068043500185012,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
168,Spectrogram 1,1,1013.3715549577028,1013.516959084198,1709.379926323891,2388.015016913414,Gorilla,0.4296698272228241,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
169,Spectrogram 1,1,1019.0860742088408,1019.2267154697328,1599.5580703020096,2287.890836596489,Gorilla,0.2690752148628235,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
170,Spectrogram 1,1,1025.677295750007,1025.822591001168,1839.3562734127045,2477.0136177539825,Gorilla,0.2011499851942062,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
171,Spectrogram 1,1,1026.0,1028.111046731472,0.0,1211.3114446401596,Gorilla,0.2756209075450897,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
172,Spectrogram 1,1,1033.481787817553,1033.614938719198,1631.9575160741806,2272.6742178201675,Gorilla,0.2718015015125274,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
173,Spectrogram 1,1,1039.763106605038,1039.9291311297566,1716.9667780399325,2435.791939496994,Gorilla,0.1676691770553589,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
174,Spectrogram 1,1,1047.7750036418438,1049.9937017261982,0.0,1198.9443749189377,Gorilla,0.1637763977050781,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
175,Spectrogram 1,1,1052.2494934592396,1052.411746641621,1631.9216787815094,2434.834688901901,Gorilla,0.3997938334941864,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
176,Spectrogram 1,1,1057.9638864006847,1058.1078771147877,1582.326963543892,2258.533760905266,Gorilla,0.167546659708023,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
177,Spectrogram 1,1,1064.5488171167672,1064.702715676278,1842.1441316604612,2480.5498123168945,Gorilla,0.166063979268074,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
178,Spectrogram 1,1,1068.5208554696292,1068.6702739465982,1658.147573471069,2411.0502004623413,Gorilla,0.5185866355895996,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
179,Spectrogram 1,1,1074.8058896865696,1074.9667867217213,1840.8140540122984,2497.589588165283,Gorilla,0.2036577612161636,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
180,Spectrogram 1,1,1080.2288893125951,1080.370303798467,1569.7136521339417,2265.60652256012,Gorilla,0.1628867089748382,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
181,Spectrogram 1,1,1086.665538629517,1086.802937278524,1598.2156246900558,2304.084375500679,Gorilla,0.3644145131111145,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
182,Spectrogram 1,1,1092.9507542811334,1093.108158353716,1692.156121134758,2421.5418845415115,Gorilla,0.3542379438877105,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
183,Spectrogram 1,1,1099.2535348534584,1099.4210001826286,1843.582093715668,2507.108747959137,Gorilla,0.202847808599472,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
184,Spectrogram 1,1,1104.1714847479016,1104.3184260036796,1669.0458357334137,2442.991584539413,Gorilla,0.3224989175796509,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
185,Spectrogram 1,1,1115.4847000949085,1115.635581124574,1682.8770190477371,2394.453212618828,Gorilla,0.2971186637878418,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
186,Spectrogram 1,1,1121.1932546216997,1121.3401614110917,1592.274159193039,2332.7620327472687,Gorilla,0.2094668745994568,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
187,Spectrogram 1,1,1122.4639228619635,1122.6253361664712,1866.6915595531464,2497.41330742836,Gorilla,0.1926889568567276,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
188,Spectrogram 1,1,1133.7370836306363,1133.8724925946444,1698.247641324997,2389.3018066883087,Gorilla,0.201471745967865,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
189,Spectrogram 1,1,1139.4550862442702,1139.5883686412126,1616.4413094520569,2303.1550645828247,Gorilla,0.1709837764501571,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
190,Spectrogram 1,1,1143.9917215146124,1144.1432017050683,1678.4119606018066,2382.2176456451416,Gorilla,0.2067853361368179,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
191,Spectrogram 1,1,1146.0,1148.1128840446472,0.0,1228.4014374017715,Gorilla,0.1727849543094635,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
192,Spectrogram 1,1,1154.402685340494,1154.5570982135832,1669.6109622716904,2385.8413845300674,Gorilla,0.4394991099834442,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
193,Spectrogram 1,1,1160.125075707212,1160.2595424558967,1594.0022468566897,2295.438051223755,Gorilla,0.1908395290374755,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
194,Spectrogram 1,1,1165.2200258150697,1165.3731969818473,1664.1949117183683,2378.6480724811554,Gorilla,0.4585704505443573,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
195,Spectrogram 1,1,1170.9468695372343,1171.0763253718617,1586.003080010414,2287.3105853796005,Gorilla,0.3266156315803528,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
196,Spectrogram 1,1,1177.512879408896,1177.6831786260009,1827.1976709365845,2523.7441062927246,Gorilla,0.2687776088714599,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
197,Spectrogram 1,1,1186.8592233080417,1187.0260737519711,1675.5355149507525,2437.499687075615,Gorilla,0.5067126154899597,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
198,Spectrogram 1,1,1192.5812709331512,1192.7245202064514,1600.0087559223175,2282.644361257553,Gorilla,0.4253665208816528,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
199,Spectrogram 1,1,1197.3950583469125,1197.5620632637292,1682.4741661548617,2428.974062204361,Gorilla,0.5266537070274353,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
200,Spectrogram 1,1,1203.1242408994583,1203.2571592088789,1593.6978161334991,2325.032204389572,Gorilla,0.448611319065094,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
201,Spectrogram 1,1,1209.688217204064,1209.86926503852,1860.8547002077105,2608.976885676384,Gorilla,0.3379411399364471,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
202,Spectrogram 1,1,1214.8555373009294,1215.0168693009764,1677.560731768608,2461.823895573616,Gorilla,0.4873465299606323,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
203,Spectrogram 1,1,1221.1510640513152,1221.308608638123,1864.1278147697449,2506.776750087738,Gorilla,0.2375656962394714,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
204,Spectrogram 1,1,1227.7584220468998,1229.999896377325,0.0,1239.0156835317612,Gorilla,0.211672231554985,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
205,Spectrogram 1,1,1230.0,1232.1470478773117,0.0,1200.4642188549042,Gorilla,0.1763509511947631,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
206,Spectrogram 1,1,1236.0,1238.2956486940384,0.0,1159.2815071344376,Gorilla,0.2319419682025909,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
207,Spectrogram 1,1,1245.7703889012337,1247.9992398619652,0.0,1231.3298135995865,Gorilla,0.184649109840393,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
208,Spectrogram 1,1,1251.783103018999,1253.9900204837322,0.0,1190.379336476326,Gorilla,0.1743181645870208,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
209,Spectrogram 1,1,1254.0,1256.15011292696,0.0,1225.307658314705,Gorilla,0.1599388271570205,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
210,Spectrogram 1,1,1260.0,1262.1338916420937,0.0,1201.270371675491,Gorilla,0.2157518118619918,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
211,Spectrogram 1,1,1266.0,1268.1207933425903,0.0,1229.361966252327,Gorilla,0.176948994398117,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
212,Spectrogram 1,1,1275.808928847313,1277.9976192712784,0.0,1154.2663723230362,Gorilla,0.2523785233497619,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
213,Spectrogram 1,1,1278.0,1280.2991523742676,0.0,1183.033362030983,Gorilla,0.1997670829296112,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
214,Spectrogram 1,1,1287.6916492581367,1290.000000178814,0.0,1222.5115299224854,Gorilla,0.2075656056404113,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
215,Spectrogram 1,1,1293.6997147500515,1295.999999910593,0.0,1205.810233950615,Gorilla,0.2309544682502746,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
216,Spectrogram 1,1,1299.723115324974,1301.999999642372,0.0,1204.9175798892977,Gorilla,0.2201976627111435,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
217,Spectrogram 1,1,1302.0,1304.141855657101,0.0,1230.5700033903122,Gorilla,0.1650893092155456,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
218,Spectrogram 1,1,1308.0,1310.114143431187,0.0,1192.4617737531662,Gorilla,0.2850971817970276,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
219,Spectrogram 1,1,1317.767564624548,1319.999999910593,0.0,1126.1003464460373,Gorilla,0.3957705199718475,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
220,Spectrogram 1,1,1320.0,1322.1198341846466,0.0,1174.583062529564,Gorilla,0.2414906024932861,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
221,Spectrogram 1,1,1326.0,1328.1168614029884,0.0,1170.8992719650269,Gorilla,0.1862948089838028,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
222,Spectrogram 1,1,1335.6882076263428,1338.0,0.0,1164.0404164791107,Gorilla,0.2196947932243347,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
223,Spectrogram 1,1,1338.0,1340.1338317394257,0.0,1193.678230047226,Gorilla,0.1749397665262222,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
224,Spectrogram 1,1,1347.690751880407,1349.999999910593,0.0,1171.4350432157516,Gorilla,0.1584517061710357,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
225,Spectrogram 1,1,1350.0,1352.1351517438889,0.0,1225.3645807504654,Gorilla,0.2180550694465637,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
226,Spectrogram 1,1,1359.6834386587143,1362.000000357628,0.0,1182.8731000423431,Gorilla,0.2069484293460846,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
227,Spectrogram 1,1,1362.0,1364.0323846936226,0.0,1194.1549181938171,Gorilla,0.2255874723196029,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
228,Spectrogram 1,1,1371.7065467834473,1374.0,0.0,1195.4161524772644,Gorilla,0.1515835672616958,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
229,Spectrogram 1,1,1374.0,1376.1413497924805,0.0,1204.8692256212234,Gorilla,0.2270024269819259,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
230,Spectrogram 1,1,1380.0,1382.31528121233,0.0,1230.6685000658035,Gorilla,0.1565952152013778,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
231,Spectrogram 1,1,1389.7041966319084,1391.999999821186,0.0,1203.7483602762222,Gorilla,0.1533970534801483,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
232,Spectrogram 1,1,1392.0,1394.1417097449305,0.0,1231.236457824707,Gorilla,0.2107626050710678,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
233,Spectrogram 1,1,1403.4985155388713,1404.0000000670552,0.0,1259.8806619644165,Gorilla,0.1666274964809417,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
234,Spectrogram 1,1,1407.7145022153854,1409.997987627983,0.0,1226.74822807312,Gorilla,0.2137292474508285,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
235,Spectrogram 1,1,1410.0,1412.1252509951591,0.0,1244.4210797548294,Gorilla,0.2652451395988464,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
236,Spectrogram 1,1,1419.7376639842987,1422.0,0.0,1218.9558148384094,Gorilla,0.1963034570217132,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
237,Spectrogram 1,1,1422.0,1424.1299352049828,0.0,1232.256069779396,Gorilla,0.2770709991455078,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
238,Spectrogram 1,1,1428.0,1430.1410837173462,0.0,1235.71515083313,Gorilla,0.2392926812171936,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
239,Spectrogram 1,1,1437.6713898181915,1440.0,0.0,1199.6449530124664,Gorilla,0.1840195208787918,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
240,Spectrogram 1,1,1443.2792828679085,1445.9010431170464,2647.163420915604,4760.406464338303,Gorilla,0.1574647277593612,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
241,Spectrogram 1,1,1449.695373684168,1451.993735164404,0.0,1170.3968048095703,Gorilla,0.1712365746498108,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
242,Spectrogram 1,1,1455.7004006803036,1457.999999910593,0.0,1213.240027427673,Gorilla,0.2844493985176086,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
243,Spectrogram 1,1,1458.0,1460.1457409262655,0.0,1241.5890395641327,Gorilla,0.2495641559362411,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
244,Spectrogram 1,1,1464.0,1466.1444962024689,0.0,1246.8549609184265,Gorilla,0.1906405091285705,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
245,Spectrogram 1,1,1470.0,1472.103520810604,0.0,1233.8140606880188,Gorilla,0.3065895438194275,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
246,Spectrogram 1,1,1481.444576047361,1481.9999999776485,0.0,1231.2313914299011,Gorilla,0.1729212701320648,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
247,Spectrogram 1,1,1485.685008019209,1488.000000268221,0.0,1172.4628508090973,Gorilla,0.2103485018014907,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
248,Spectrogram 1,1,1488.0,1490.1390606164932,0.0,1179.3137341737747,Gorilla,0.1664668917655944,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
249,Spectrogram 1,1,1497.6996550261974,1500.000000268221,0.0,1190.9780651330948,Gorilla,0.176574245095253,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
250,Spectrogram 1,1,1500.0,1502.1309819817543,0.0,1215.7978862524033,Gorilla,0.1666550189256668,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
251,Spectrogram 1,1,1506.0,1508.2983691692352,0.0,1176.430061459541,Gorilla,0.1809403151273727,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
252,Spectrogram 1,1,1515.6922785937786,1518.000000268221,0.0,1192.8937584161758,Gorilla,0.2448522895574569,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
253,Spectrogram 1,1,1518.0,1520.1331043243408,0.0,1210.4060500860214,Gorilla,0.2297569960355758,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
254,Spectrogram 1,1,1524.0,1526.1133452057838,0.0,1195.7909911870956,Gorilla,0.2197787314653396,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
255,Spectrogram 1,1,1533.7929476201534,1535.999999910593,0.0,1198.318377137184,Gorilla,0.2538902163505554,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
256,Spectrogram 1,1,1536.0,1538.1448549032211,0.0,1212.2661620378494,Gorilla,0.1800797283649444,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
257,Spectrogram 1,1,1545.706381291151,1548.000000268221,0.0,1217.947080731392,Gorilla,0.1552239507436752,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
258,Spectrogram 1,1,1551.7128488123417,1554.000000089407,0.0,1202.403903007507,Gorilla,0.2510284781455993,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
259,Spectrogram 1,1,1557.7998804152012,1559.997497409582,0.0,1231.3232570886612,Gorilla,0.2066895961761474,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
260,Spectrogram 1,1,1563.6987610459328,1566.000000178814,0.0,1206.7318707704544,Gorilla,0.2479849904775619,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
261,Spectrogram 1,1,1566.0,1568.123603761196,0.0,1204.4431269168854,Gorilla,0.2983080148696899,19:00:00,2018-12-04,558120,9845614,ARU02,KYAAA,road,stream,FP,2018,12,4,Tuesday,December,19
